latitude,longitude,FID,id,st_area(shape),st_perimeter(shape),
0,0,61,158,5.3398715299051115e-8,0.0010574184953964481,
0,0,62,159,1.0648964802577191e-7,0.0015414447271813046,
0,0,63,160,2.632877966953584e-7,0.0024125028425364035,
0,0,64,161,5.339876150574584e-8,0.0010574199787200084,
0,0,65,163,0.0000013260924363221914,0.005570502462349662,
0,0,66,164,0.000003180613605606357,0.009695889293365437,
0,0,67,167,2.7617862437406924e-7,0.0024438119492001613,
0,0,68,168,9.813563197354926e-7,0.0040479579220494485,
0,0,69,172,5.340158084215539e-8,0.0010574668683651345,
0,0,70,173,3.433387375645551e-7,0.002426100183695188,
0,0,71,174,1.0527928999217568e-7,0.0016365632238797248,
0,0,72,178,8.511402263582631e-7,0.004512014881340478,
0,0,73,179,5.46918283314781e-7,0.0030680376848258354,
0,0,74,180,5.339941065340036e-8,0.0010574261341282974,
0,0,75,181,5.339933901622919e-8,0.001057426102357024,
0,0,76,183,0.0000066631120033829345,0.012202938862749264,
0,0,77,184,2.0955927923580702e-7,0.002097944494315113,
0,0,78,186,5.340193213382088e-8,0.0010574704847561454,
0,0,79,187,1.065047217292583e-7,0.0015415431947400416,
0,0,80,188,6.374915650198867e-7,0.003289122481921237,
0,0,81,190,2.1732597216379306e-7,0.0025535411785712414,
0,0,82,191,5.340181061585792e-8,0.0010574580235543063,
0,0,83,192,1.6099011911941663e-7,0.0020390681105068855,
0,0,84,193,1.0527999360979959e-7,0.001636570609911904,
0,0,85,194,5.3400805923182715e-8,0.0010574435180365671,
0,0,86,197,1.0527924266200194e-7,0.0016365613258315554,
0,0,87,200,2.9868279525048146e-7,0.0026277210550116345,
0,0,88,201,1.0649464186844792e-7,0.0015414759366125068,
0,0,89,202,2.095654952742915e-7,0.0020979848790202912,
0,0,90,204,4.3366531776713286e-7,0.0027073229451360214,
0,0,91,205,0.000009246148168056428,0.021751929142713452,
0,0,92,206,9.014084868306039e-7,0.0042511116719144044,
0,0,93,207,0.0000010423155264152998,0.005247246111827753,
0,0,94,208,7.60755925902154e-7,0.0038163180452324063,
0,0,95,209,2.7620113776355525e-7,0.0025159831433522782,
0,0,96,210,0.00000323556894504999,0.010527638663691913,
0,0,97,211,1.7091619892457235e-7,0.0019627243525446028,
0,0,98,214,2.095704444170828e-7,0.0020980210658350235,
0,0,99,215,0.0000018718344659256573,0.006690946032973002,
0,0,100,218,0.0000018534279220010158,0.0058716686159422694,
0,0,101,219,4.0927141410020485e-7,0.0029338502229993343,
0,0,102,220,1.0649392367219445e-7,0.0015414652472546624,
0,0,103,221,6.175628809492535e-7,0.003393862436214411,
0,0,104,222,2.0956523992820637e-7,0.0020979797224587567,
0,0,105,224,0.000011010699981665336,0.026220048317178897,
0,0,106,225,4.32539269471563e-7,0.0030109484450714812,
0,0,107,226,4.5805091480908114e-7,0.00273381887102783,
0,0,108,227,5.340113064444029e-8,0.001057445904433964,
0,0,109,228,1.0528263571539908e-7,0.0016366004106923627,
0,0,110,229,4.233992229406477e-7,0.0029331756000355626,
0,0,111,230,3.4334994137642013e-7,0.002426146056319538,
0,0,112,232,6.292986475105218e-7,0.0036316446573032967,
